Bridge Site ID,Latitude,Longitude,Country,Region
1007329,-2.028061,30.173231,Rwanda,Kicukiro
1007330,-2.038712,30.186428,Rwanda,Kicukiro
1014436,-1.9919444,30.14638889,Rwanda,Kicukiro
1014439,-1.98388889,30.13861111,Rwanda,Kicukiro
1014440,-1.9761111,30.1425,Rwanda,Kicukiro
1014441,-1.97972222,30.14083333,Rwanda,Kicukiro
1014443,-1.988027,30.117593,Rwanda,Kicukiro
1014444,-1.969082,30.115851,Rwanda,Kicukiro
1014445,-1.968372,30.112113,Rwanda,Kicukiro
1014500,-2.000188,30.112183,Rwanda,Kicukiro
1014504,-1.992257,30.085447,Rwanda,Kicukiro
1014505,-1.998487,30.107728,Rwanda,Kicukiro
1014506,-2.007747,30.079832,Rwanda,Kicukiro
1014507,-2.011603,30.082825,Rwanda,Kicukiro
1014551,-1.995001,30.061769,Rwanda,Kicukiro
1014566,-1.98426,30.06329,Rwanda,Kicukiro
1014452,-2.02057,29.80686,Rwanda,Kirehe
1014462,-2.184027,30.767541,Rwanda,Kirehe
1014464,-2.296406,30.52359,Rwanda,Kirehe
1014465,-2.3152,30.470953,Rwanda,Kirehe
1014466,-2.365716,30.542117,Rwanda,Kirehe
1014469,-2.208786,30.695041,Rwanda,Kirehe
1014470,-2.1496,30.66541,Rwanda,Kirehe
1014472,-2.18715,30.62265,Rwanda,Kirehe
1014473,-2.17478,30.76704,Rwanda,Kirehe
1014474,-2.164154,30.695954,Rwanda,Kirehe
1014475,-2.3592,30.677613,Rwanda,Kirehe
1014476,-2.332831,30.652159,Rwanda,Kirehe
1014479,-2.2136,30.77847,Rwanda,Kirehe
1014480,-2.7278,30.72778,Rwanda,Kirehe
1014481,-2.1403,30.72741,Rwanda,Kirehe
1014482,-2.1486,30.72617,Rwanda,Kirehe
1014483,-2.2318,30.8131,Rwanda,Kirehe
1014484,-2.2073,30.79185,Rwanda,Kirehe
1014485,-2.21079,30.73431,Rwanda,Kirehe
1014486,-2.2099,30.78795,Rwanda,Kirehe
1014487,-2.1664,30.78863,Rwanda,Kirehe
1007397,-1.8106111,29.7573333,Rwanda,Muhanga
1007398,-1.9643,29.76213,Rwanda,Muhanga
1007399,-1.81295875,29.77787873,Rwanda,Muhanga
1007402,-2.14494,29.77813,Rwanda,Muhanga
1007403,-2.076671,29.716686,Rwanda,Muhanga
1009426,-1.85109,29.666005,Rwanda,Muhanga
1012808,-2.10805,29.79286,Rwanda,Muhanga
1012949,-2.00518138,29.7139582,Rwanda,Muhanga
1012954,-1.73435,29.66043,Rwanda,Muhanga
1012955,-1.77229,29.66985,Rwanda,Muhanga
1012957,-1.78470369,29.68177755,Rwanda,Muhanga
1012958,-1.79307191,29.6751037,Rwanda,Muhanga
1013247,-2.01790012,29.67739076,Rwanda,Muhanga
1013248,-2.0118896,29.68145493,Rwanda,Muhanga
1013249,-2.03657322,29.66738107,Rwanda,Muhanga
1013250,-2.0290507,29.69007869,Rwanda,Muhanga
1013251,-2.02696824,29.69545811,Rwanda,Muhanga
1013252,-1.83974569,29.70503476,Rwanda,Muhanga
1013253,-1.85356287,29.67139626,Rwanda,Muhanga
1013254,-1.8784817,29.69778352,Rwanda,Muhanga
1013257,-1.81917977,29.69307801,Rwanda,Muhanga
1013258,-1.81408288,29.67507767,Rwanda,Muhanga
1013260,-2.01273958,29.69851613,Rwanda,Muhanga
1013261,-1.99297066,29.68900376,Rwanda,Muhanga
1013262,-1.99009157,29.667002,Rwanda,Muhanga
1013301,-1.585599,29.749456,Rwanda,Musanze
1013305,-1.583976,29.74787,Rwanda,Musanze
1013311,-1.545719,29.67259,Rwanda,Musanze
1013312,-1.557449,29.728546,Rwanda,Musanze
1013313,-1.566405,29.731918,Rwanda,Musanze
1013314,-1.576444,29.728154,Rwanda,Musanze
1013315,-1.536183,29.706608,Rwanda,Musanze
1013342,-1.537665,29.700128,Rwanda,Musanze
1013343,-1.497265,29.616601,Rwanda,Musanze
1013345,-1.491395,29.626729,Rwanda,Musanze
1013463,-1.523318,29.691622,Rwanda,Musanze
1013464,-1.530129,29.631873,Rwanda,Musanze
1013466,-1.548732,29.515524,Rwanda,Musanze
1013467,-1.527581,29.62739,Rwanda,Musanze
1013468,-1.532046,29.62881,Rwanda,Musanze
1013469,-1.529524,29.633423,Rwanda,Musanze
1013470,-1.477522,29.714723,Rwanda,Musanze
1013471,-1.47301,29.53233,Rwanda,Musanze
1013472,-1.543877,29.546123,Rwanda,Musanze
1013473,-1.43056,29.624836,Rwanda,Musanze
1013474,-1.596674,29.658056,Rwanda,Musanze
1013478,-1.527416,29.631312,Rwanda,Musanze
1007414,-2.253768,30.378498,Rwanda,Ngoma
1007415,-2.228352,30.335798,Rwanda,Ngoma
1007416,-2.274806,30.43525,Rwanda,Ngoma
1007417,-2.16867,30.26261,Rwanda,Ngoma
1014348,-2.10605,30.49761,Rwanda,Ngoma
1014349,-2.0566,30.47997,Rwanda,Ngoma
1014350,-2.08722,30.50135,Rwanda,Ngoma
1014351,-2.1344,30.53379,Rwanda,Ngoma
1014352,-2.068,30.57965,Rwanda,Ngoma
1014353,-2.19132,30.60191,Rwanda,Ngoma
1014354,-2.20179,30.60416,Rwanda,Ngoma
1014355,-2.20091,30.60236,Rwanda,Ngoma
1014356,-2.15593,30.63163,Rwanda,Ngoma
1014357,-2.12877,30.64523,Rwanda,Ngoma
1014358,-2.12746,30.64571,Rwanda,Ngoma
1014359,-2.12939,30.61855,Rwanda,Ngoma
1014360,-2.18396,30.62926,Rwanda,Ngoma
1014361,-2.18396,30.62258,Rwanda,Ngoma
1014362,-2.14193,30.50383,Rwanda,Ngoma
1014363,-2.18739,30.41009,Rwanda,Ngoma
1014364,-2.17331,30.57956,Rwanda,Ngoma
1014365,-2.14107,30.59631,Rwanda,Ngoma
1014366,-2.14135,30.49706,Rwanda,Ngoma
1014367,-2.1755,30.40085,Rwanda,Ngoma
1014368,-2.11144,30.46133,Rwanda,Ngoma
1014369,-2.11637,30.46358,Rwanda,Ngoma
1014371,-2.07431,30.48649,Rwanda,Ngoma
1014377,-2.095675,30.576452,Rwanda,Ngoma
1014378,-2.103568,30.57552,Rwanda,Ngoma
1014379,-2.0921133,30.585332,Rwanda,Ngoma
1014380,-2.107592,30.609893,Rwanda,Ngoma
1014381,-2.165545,30.549758,Rwanda,Ngoma
1014382,-2.160985,30.551312,Rwanda,Ngoma
1014383,-2.144405,30.531062,Rwanda,Ngoma
1014384,-2.157735,30.532793,Rwanda,Ngoma
1014385,-2.181385,30.479072,Rwanda,Ngoma
1014388,-2.186622,30.483668,Rwanda,Ngoma
1014408,-2.229162,30.514947,Rwanda,Ngoma
1014421,-2.234163,30.513445,Rwanda,Ngoma
1014422,-2.238133,30.513978,Rwanda,Ngoma
1014423,-2.1342683,30.533528,Rwanda,Ngoma
1014424,-2.170028,30.497287,Rwanda,Ngoma
1014425,-2.229075,30.526267,Rwanda,Ngoma
1014426,-2.201705,30.60411,Rwanda,Ngoma
1014427,-2.235312,30.552363,Rwanda,Ngoma
1014428,-2.085295,30.445293,Rwanda,Ngoma
1014429,-2.106907,30.42817,Rwanda,Ngoma
1014430,-2.101273,30.426758,Rwanda,Ngoma
1014431,-2.195678,30.476143,Rwanda,Ngoma
1014432,-2.195243,30.475603,Rwanda,Ngoma
1014433,-2.182108,30.453907,Rwanda,Ngoma
1014434,-2.166942,30.441723,Rwanda,Ngoma
1014435,-2.20317,30.464068,Rwanda,Ngoma
1014490,-2.117773,30.607615,Rwanda,Ngoma
1014491,-2.206378,30.521405,Rwanda,Ngoma
1014492,-2.137525,30.459055,Rwanda,Ngoma
1014493,-2.271583,30.334962,Rwanda,Ngoma
1014494,-2.267435,30.545003,Rwanda,Ngoma
1014509,-2.21354,30.437908,Rwanda,Ngoma
1014511,-2.008345,30.412562,Rwanda,Ngoma
1014512,-2.025878,30.360528,Rwanda,Ngoma
1014561,-2.10599,30.37534,Rwanda,Ngoma
1007419,-1.82084,29.54068,Rwanda,Ngororero
1007420,-1.91351,29.57821,Rwanda,Ngororero
1007422,-1.93935456,29.63153625,Rwanda,Ngororero
1007427,-1.82273,29.58247,Rwanda,Ngororero
1007428,-1.929636,29.799125,Rwanda,Ngororero
1007429,-1.9264167,29.5062222,Rwanda,Ngororero
1007430,-1.92789109,29.63116618,Rwanda,Ngororero
1007432,-1.85795617,29.62374517,Rwanda,Ngororero
1007433,-1.9307222,29.6403611,Rwanda,Ngororero
1012543,-1.88597,29.65868,Rwanda,Ngororero
1012544,-1.88597,29.651,Rwanda,Ngororero
1012545,-1.93678,29.63541,Rwanda,Ngororero
1012546,-1.88360333,29.62528667,Rwanda,Ngororero
1013450,-2.04927,29.5796,Rwanda,Ngororero
1013451,-2.02839,29.57274,Rwanda,Ngororero
1013452,-1.98911,29.60512,Rwanda,Ngororero
1013453,-2.03409,29.63099,Rwanda,Ngororero
1013454,-2.08128,29.61731,Rwanda,Ngororero
1013456,-1.92556,29.60749,Rwanda,Ngororero
1013458,-1.96626,29.57464,Rwanda,Ngororero
1013539,-1.74082,29.53777,Rwanda,Ngororero
1013540,-1.82053,29.54759,Rwanda,Ngororero
1013547,-1.77412,29.57416,Rwanda,Ngororero
1039283,-1.845186,29.515663,Rwanda,Ngororero
1007437,-1.6695278,29.5934722,Rwanda,Nyabihu
1007441,-1.6911944,29.5574167,Rwanda,Nyabihu
1007449,-1.6798,29.51732,Rwanda,Nyabihu
1007450,-1.61806,29.47252,Rwanda,Nyabihu
1007451,-1.67984,29.51707,Rwanda,Nyabihu
1007452,-1.67991,29.46661,Rwanda,Nyabihu
1007453,-1.70215,29.51309,Rwanda,Nyabihu
1012799,-1.67984,29.51707,Rwanda,Nyabihu
1013018,-1.61591,29.45511,Rwanda,Nyabihu
1013019,-1.66374,29.4215,Rwanda,Nyabihu
1013020,-1.68764,29.5561,Rwanda,Nyabihu
1013021,-1.67981,29.58516,Rwanda,Nyabihu
1013022,-1.67288,29.57468,Rwanda,Nyabihu
1013023,-1.66939,29.59021,Rwanda,Nyabihu
1013024,-1.63099,29.58643,Rwanda,Nyabihu
1013026,-1.67288,29.57468,Rwanda,Nyabihu
1013027,,,Rwanda,Nyabihu
1013028,-1.68216,29.46831,Rwanda,Nyabihu
1013363,-1.60288,29.59389,Rwanda,Nyabihu
1013366,-1.65036,29.52165,Rwanda,Nyabihu
1013367,-1.64985,29.52289,Rwanda,Nyabihu
1013368,-1.59466,29.47184,Rwanda,Nyabihu
1013369,-1.64694,29.47735,Rwanda,Nyabihu
1013370,-1.62862,29.47369,Rwanda,Nyabihu
1013371,-1.61452,29.47951,Rwanda,Nyabihu
1013372,-1.61142,29.47289,Rwanda,Nyabihu
1013373,-1.60836,29.47061,Rwanda,Nyabihu
1013375,-1.65254,29.4929,Rwanda,Nyabihu
1013379,-1.62934,29.4568,Rwanda,Nyabihu
1013380,-1.62865,29.61529,Rwanda,Nyabihu
1013381,-1.65624,29.42214,Rwanda,Nyabihu
1013382,-1.61593,29.45548,Rwanda,Nyabihu
1013384,-1.61143,29.57829,Rwanda,Nyabihu
1013385,-1.61454,29.5842,Rwanda,Nyabihu
1013386,-1.62778,29.59093,Rwanda,Nyabihu
1013387,-1.62606,29.60041,Rwanda,Nyabihu
1013388,-1.65113,29.49184,Rwanda,Nyabihu
1013389,-1.57778,29.47565,Rwanda,Nyabihu
1013391,-1.66123,29.52429,Rwanda,Nyabihu
1013758,-1.74472,29.53323,Rwanda,Nyabihu
1013759,-1.74404,29.53444,Rwanda,Nyabihu
1007454,-1.367991,30.288805,Rwanda,Nyagatare
1007457,-1.42439,30.26354,Rwanda,Nyagatare
1007459,-1.2991944,30.2575833,Rwanda,Nyagatare
1014243,-1.36537,30.17092,Rwanda,Nyagatare
1014244,-1.45106,30.20714,Rwanda,Nyagatare
1014245,-1.35292,30.144,Rwanda,Nyagatare
1014246,-1.44263,30.15516,Rwanda,Nyagatare
1014247,-1.52911,30.30129,Rwanda,Nyagatare
1014248,-1.46111,30.23321,Rwanda,Nyagatare
1014249,-1.43877,30.25549,Rwanda,Nyagatare
1014250,-1.43737,30.2538,Rwanda,Nyagatare
1014251,-1.4216,30.27098,Rwanda,Nyagatare
1014252,-1.42013,30.26972,Rwanda,Nyagatare
1014253,-1.42836,30.1828,Rwanda,Nyagatare
1014255,-1.3683,30.17181,Rwanda,Nyagatare
1014260,-1.29792,30.55167,Rwanda,Nyagatare
1014387,-1.39413,30.28182,Rwanda,Nyagatare
1014389,-1.36432,30.28194,Rwanda,Nyagatare
1014390,-1.340982,30.219604,Rwanda,Nyagatare
1014391,-1.336893,30.213863,Rwanda,Nyagatare
1014392,-1.393255,30.162868,Rwanda,Nyagatare
1014393,-1.349094,30.202762,Rwanda,Nyagatare
1014394,-1.40815,30.189856,Rwanda,Nyagatare
1014395,-1.432879,30.133993,Rwanda,Nyagatare
1014396,-1.391233,30.171654,Rwanda,Nyagatare
1014400,-1.461997,30.264872,Rwanda,Nyagatare
1014402,-1.066787,30.432849,Rwanda,Nyagatare
1014403,-1.109384,30.433798,Rwanda,Nyagatare
1014404,-1.163172,30.476046,Rwanda,Nyagatare
1014407,-1.286986,30.550523,Rwanda,Nyagatare
1014415,-1.36087,30.181669,Rwanda,Nyagatare
1014416,-1.365045,30.148672,Rwanda,Nyagatare
1014417,-1.397253,30.163373,Rwanda,Nyagatare
1014792,-1.419195,30.104228,Rwanda,Nyagatare
1007464,-2.448025,29.4665,Rwanda,Nyamagabe
1007467,-2.484,29.4196111,Rwanda,Nyamagabe
1007468,-2.287455,29.434438,Rwanda,Nyamagabe
1007474,-2.2875833,29.4333889,Rwanda,Nyamagabe
1007475,-2.4869167,29.4160556,Rwanda,Nyamagabe
1007479,-2.45674667,29.43966667,Rwanda,Nyamagabe
1007480,-2.395728,29.427631,Rwanda,Nyamagabe
1007482,-2.39084,29.57068,Rwanda,Nyamagabe
1007484,-2.47437333,29.488816,Rwanda,Nyamagabe
1007485,-2.4724,29.5,Rwanda,Nyamagabe
1007486,-2.451815,29.43508667,Rwanda,Nyamagabe
1007487,-2.391707,29.435709,Rwanda,Nyamagabe
1007488,-2.428413,29.577879,Rwanda,Nyamagabe
1007489,-2.296023,29.557358,Rwanda,Nyamagabe
1007491,-2.436162,29.52308,Rwanda,Nyamagabe
1007492,-2.298329,29.459225,Rwanda,Nyamagabe
1007493,-2.337289,29.459825,Rwanda,Nyamagabe
1007496,-2.43885,29.56909,Rwanda,Nyamagabe
1007500,-2.312785,29.559739,Rwanda,Nyamagabe
1007502,-2.321754,29.44854,Rwanda,Nyamagabe
1007505,-2.280226,29.603769,Rwanda,Nyamagabe
1012696,-2.49157,29.42108,Rwanda,Nyamagabe
1012697,-2.424161,29.542492,Rwanda,Nyamagabe
1012801,-2.4418,29.44929833,Rwanda,Nyamagabe
1012802,-2.43705833,29.44304667,Rwanda,Nyamagabe
1012803,-2.42353667,29.46039667,Rwanda,Nyamagabe
1012805,-2.42504833,29.42907333,Rwanda,Nyamagabe
1012818,-2.31818,29.425777,Rwanda,Nyamagabe
1012819,-2.367013,29.437399,Rwanda,Nyamagabe
1012978,-2.427205,29.475815,Rwanda,Nyamagabe
1012979,-2.422048,29.465853,Rwanda,Nyamagabe
1012981,-2.295722,29.551741,Rwanda,Nyamagabe
1012982,-2.395584,29.487653,Rwanda,Nyamagabe
1012985,-2.433943,29.46317,Rwanda,Nyamagabe
1012992,-2.45957,29.42245333,Rwanda,Nyamagabe
1012993,-2.48689,29.416145,Rwanda,Nyamagabe
1012994,-2.37318833,29.42095333,Rwanda,Nyamagabe
1012995,-2.37023167,29.42249833,Rwanda,Nyamagabe
1012996,-2.368775,29.42337667,Rwanda,Nyamagabe
1012998,-2.52520667,29.50410667,Rwanda,Nyamagabe
1012999,-2.34743667,29.4097,Rwanda,Nyamagabe
1013000,-2.35571333,29.4072,Rwanda,Nyamagabe
1013001,-2.373135,29.40052667,Rwanda,Nyamagabe
1013216,-2.53163167,29.53586,Rwanda,Nyamagabe
1013217,-2.53568,29.5136,Rwanda,Nyamagabe
1013219,-2.500105,29.56810167,Rwanda,Nyamagabe
1013221,-2.50142333,29.55574,Rwanda,Nyamagabe
1013224,-2.50159333,29.54305167,Rwanda,Nyamagabe
1013282,-2.28862,29.604975,Rwanda,Nyamagabe
1013283,-2.335233,29.499042,Rwanda,Nyamagabe
1013285,-2.37564,29.490052,Rwanda,Nyamagabe
1013286,-2.37027,29.484132,Rwanda,Nyamagabe
1013287,-2.331309,29.535533,Rwanda,Nyamagabe
1013290,-2.271943,29.514311,Rwanda,Nyamagabe
1013413,-2.39137,29.52399167,Rwanda,Nyamagabe
1013414,-2.385695,29.54770167,Rwanda,Nyamagabe
1013415,-2.46756167,29.55258167,Rwanda,Nyamagabe
1013416,-2.3796,29.6106633,Rwanda,Nyamagabe
1013417,-2.372525,29.6006183,Rwanda,Nyamagabe
1013418,-2.46321833,29.63056167,Rwanda,Nyamagabe
1013419,-2.396595,29.549835,Rwanda,Nyamagabe
1013420,-2.37946833,29.54139167,Rwanda,Nyamagabe
1013421,2.442831,29.49934667,Rwanda,Nyamagabe
1013423,-2.374415,29.51966667,Rwanda,Nyamagabe
1013424,-2.39188167,29.52233833,Rwanda,Nyamagabe
1013425,-2.48488667,29.57838,Rwanda,Nyamagabe
1013611,-2.59941667,29.56459167,Rwanda,Nyamagabe
1007508,-2.280762,29.206295,Rwanda,Nyamasheke
1007509,-2.275825,29.217288,Rwanda,Nyamasheke
1007518,-2.313353,29.214397,Rwanda,Nyamasheke
1007520,-2.282545,29.208913,Rwanda,Nyamasheke
1007521,-2.284299,29.196849,Rwanda,Nyamasheke
1013558,-2.332639,29.249679,Rwanda,Nyamasheke
1013559,-2.324086,29.237155,Rwanda,Nyamasheke
1013560,-2.316496,29.218564,Rwanda,Nyamasheke
1013562,-2.323533,29.254731,Rwanda,Nyamasheke
1013563,-2.304747,29.219334,Rwanda,Nyamasheke
1013564,-2.311176,29.239786,Rwanda,Nyamasheke
1013565,-2.322038,29.247239,Rwanda,Nyamasheke
1013566,-2.251326,29.21786,Rwanda,Nyamasheke
1013567,-2.26295,29.189909,Rwanda,Nyamasheke
1013568,-2.279466,29.199971,Rwanda,Nyamasheke
1013569,-2.301919,29.242738,Rwanda,Nyamasheke
1013699,-2.286079,29.17952,Rwanda,Nyamasheke
1013702,-2.337668,29.186374,Rwanda,Nyamasheke
1013703,-2.288204,29.197543,Rwanda,Nyamasheke
1013715,-2.335284,29.184096,Rwanda,Nyamasheke
1013716,-2.319874,29.161228,Rwanda,Nyamasheke
1013878,-2.414849,29.046601,Rwanda,Nyamasheke
1013879,-2.422817,29.043546,Rwanda,Nyamasheke
1013881,-2.213654,29.257268,Rwanda,Nyamasheke
1013882,-2.183169,29.262155,Rwanda,Nyamasheke
1013883,-2.232363,29.254785,Rwanda,Nyamasheke
1013884,-2.200863,29.268609,Rwanda,Nyamasheke
1013885,-2.232662,29.218742,Rwanda,Nyamasheke
1013887,-2.233859,29.250362,Rwanda,Nyamasheke
1013888,-2.37385,29.095785,Rwanda,Nyamasheke
1013889,-2.34745,29.143437,Rwanda,Nyamasheke
1013890,-2.393212,29.219801,Rwanda,Nyamasheke
1013891,-2.392599,29.239326,Rwanda,Nyamasheke
1013893,-2.210267,29.263236,Rwanda,Nyamasheke
1013896,-2.36254,29.2193,Rwanda,Nyamasheke
1013897,-2.208637,29.262007,Rwanda,Nyamasheke
1013900,-2.404371,29.168585,Rwanda,Nyamasheke
1013902,-2.442198,29.203302,Rwanda,Nyamasheke
1013903,-2.442784,29.202178,Rwanda,Nyamasheke
1013905,-2.365632,29.008657,Rwanda,Nyamasheke
1014008,-2.431462,29.018172,Rwanda,Nyamasheke
1014009,-2.515733,29.04382,Rwanda,Nyamasheke
1014021,-2.542708,29.035636,Rwanda,Nyamasheke
1014113,-2.34996,29.11603,Rwanda,Nyamasheke
1014114,-2.3645,29.1246,Rwanda,Nyamasheke
1014117,-2.38842,29.16833,Rwanda,Nyamasheke
1014120,-2.38897,29.1315,Rwanda,Nyamasheke
1014121,-2.34955,29.04256,Rwanda,Nyamasheke
1014122,-2.33294045,29.02570225,Rwanda,Nyamasheke
1014124,-2.38012159,29.04157223,Rwanda,Nyamasheke
1014125,-2.43036899,28.98131295,Rwanda,Nyamasheke
1014126,-2.42782026,28.96789415,Rwanda,Nyamasheke
1014131,-2.54704093,29.03581174,Rwanda,Nyamasheke
1014134,-2.37845,29.1393,Rwanda,Nyamasheke
1014137,-2.36102,29.14898,Rwanda,Nyamasheke
1014148,-2.39624002,28.9969806,Rwanda,Nyamasheke
1014159,-2.3441,29.11119,Rwanda,Nyamasheke
1007522,-2.32999,29.64216,Rwanda,Nyanza
1007523,-2.28014,29.72578,Rwanda,Nyanza
1007527,-2.30422,29.65685,Rwanda,Nyanza
1007899,-2.3381,29.6548,Rwanda,Nyanza
1012832,-2.3098,29.69524,Rwanda,Nyanza
1012833,-2.34876,29.68835,Rwanda,Nyanza
1012834,-2.37584,29.68033,Rwanda,Nyanza
1013002,-2.26129,29.74834,Rwanda,Nyanza
1013003,-2.27217,29.76871,Rwanda,Nyanza
1013004,-2.28832,29.75688,Rwanda,Nyanza
1013005,-2.2864,29.73414,Rwanda,Nyanza
1013006,-2.28569,29.71634,Rwanda,Nyanza
1013007,-2.28603,29.67857,Rwanda,Nyanza
1013008,-2.35939,29.6848,Rwanda,Nyanza
1013009,-2.39148,29.69369,Rwanda,Nyanza
1013010,-2.34749,29.79864,Rwanda,Nyanza
1013012,-2.33834,29.84104,Rwanda,Nyanza
1013013,-2.38034,29.86227,Rwanda,Nyanza
1013014,-2.37474,29.86776,Rwanda,Nyanza
1013015,-2.34365,29.72707,Rwanda,Nyanza
1013268,-2.40452,29.83705,Rwanda,Nyanza
1013269,-2.33172,29.88638,Rwanda,Nyanza
1013270,-2.35699,29.93402,Rwanda,Nyanza
1013271,-2.33736,29.8197,Rwanda,Nyanza
1013272,-2.29712,29.93744,Rwanda,Nyanza
1013274,-2.30781,29.81484,Rwanda,Nyanza
1013276,-2.3084,29.88881,Rwanda,Nyanza
1013277,-2.45455,29.85668,Rwanda,Nyanza
1013278,-2.45118,29.87035,Rwanda,Nyanza
1013279,-2.45403,29.84815,Rwanda,Nyanza
1014238,-1.94381,30.05001,Rwanda,Nyarugenge
1014242,-1.96302,30.05622,Rwanda,Nyarugenge
1014254,-1.966149,30.05606,Rwanda,Nyarugenge
1014256,-1.95435,30.054,Rwanda,Nyarugenge
1014257,-1.95322,30.0552,Rwanda,Nyarugenge
1014258,-1.94934,30.05571,Rwanda,Nyarugenge
1014259,-1.94354,30.05083,Rwanda,Nyarugenge
1014261,-1.9517,30.05254,Rwanda,Nyarugenge
1014262,-1.95291,30.0532,Rwanda,Nyarugenge
1014263,-1.94544,30.05341,Rwanda,Nyarugenge
1014264,-2.05434,30.04781,Rwanda,Nyarugenge
1014265,-2.0638,30.0279,Rwanda,Nyarugenge
1014266,-2.072995,30.016687,Rwanda,Nyarugenge
1014267,-2.04925,29.98573,Rwanda,Nyarugenge
1014268,-2.01861,30.0085,Rwanda,Nyarugenge
1014271,-1.982414,30.056395,Rwanda,Nyarugenge
1014272,-1.94731,30.025352,Rwanda,Nyarugenge
1014553,-1.970697,30.067016,Rwanda,Nyarugenge
1014565,-1.971782,30.063077,Rwanda,Nyarugenge
1014567,-1.965138,30.071417,Rwanda,Nyarugenge
1021789,-1.947858,30.00694444,Rwanda,Nyarugenge
1007532,-2.761531,29.494368,Rwanda,Nyaruguru
1007534,-2.7791667,29.464333,Rwanda,Nyaruguru
1007536,-2.69544,29.45618,Rwanda,Nyaruguru
1007540,-2.67791,29.59175,Rwanda,Nyaruguru
1007541,-2.706995,29.59134667,Rwanda,Nyaruguru
1007542,-2.77593,29.4562,Rwanda,Nyaruguru
1007543,-2.798933,29.4761,Rwanda,Nyaruguru
1007545,-2.67962,29.46244,Rwanda,Nyaruguru
1007547,-2.66297667,29.44955667,Rwanda,Nyaruguru
1007549,-2.68734,29.65577,Rwanda,Nyaruguru
1007550,-2.67224,29.65063,Rwanda,Nyaruguru
1007551,-2.70332833,29.58839667,Rwanda,Nyaruguru
1007552,-2.713945,29.594535,Rwanda,Nyaruguru
1007553,-2.71768,29.59726333,Rwanda,Nyaruguru
1007554,-2.721561,29.596655,Rwanda,Nyaruguru
1007555,-2.651346,29.43843,Rwanda,Nyaruguru
1007559,-2.6965833,29.5401111,Rwanda,Nyaruguru
1007560,-2.7785278,29.44775,Rwanda,Nyaruguru
1007561,-2.6860833,29.4780833,Rwanda,Nyaruguru
1007565,-2.77066667,29.66886,Rwanda,Nyaruguru
1007566,-2.69631,29.43436,Rwanda,Nyaruguru
1007571,-2.7438056,29.6708056,Rwanda,Nyaruguru
1007573,-2.56058,29.49439,Rwanda,Nyaruguru
1007574,-2.70144,29.43844,Rwanda,Nyaruguru
1007577,-2.6483056,29.4811389,Rwanda,Nyaruguru
1007579,-2.636655,29.47937167,Rwanda,Nyaruguru
1007583,-2.71667,29.73864,Rwanda,Nyaruguru
1007584,-2.614243,29.571836,Rwanda,Nyaruguru
1007589,-2.7211111,29.4486389,Rwanda,Nyaruguru
1007592,-2.78607,29.53833,Rwanda,Nyaruguru
1007595,-2.7221,29.43916,Rwanda,Nyaruguru
1007597,-2.62936,29.4521944,Rwanda,Nyaruguru
1007598,-2.68053167,29.51431667,Rwanda,Nyaruguru
1013482,-2.73310167,29.57745167,Rwanda,Nyaruguru
1013483,-2.735675,29.59105333,Rwanda,Nyaruguru
1013612,-2.56125667,29.56492833,Rwanda,Nyaruguru
1013613,-2.62757667,29.43474,Rwanda,Nyaruguru
1013614,-2.74995333,29.62531333,Rwanda,Nyaruguru
1013846,-2.799865,29.55367,Rwanda,Nyaruguru
1014152,-2.60126,29.52739,Rwanda,Nyaruguru
1021924,-2.76129167,29.47527778,Rwanda,Nyaruguru
1007601,-1.70902,29.35808,Rwanda,Rubavu
1007602,-1.7210833,29.3209167,Rwanda,Rubavu
1007603,-1.699166,29.336944,Rwanda,Rubavu
1007604,-1.7091666,29.3777,Rwanda,Rubavu
1014004,-1.70533,29.30478,Rwanda,Rubavu
1014040,-1.67323,29.36088,Rwanda,Rubavu
1014043,-1.72928,29.3348,Rwanda,Rubavu
1014044,-1.63268,29.39084,Rwanda,Rubavu
1014045,-1.63268,29.39084,Rwanda,Rubavu
1014046,-1.73024,29.36502,Rwanda,Rubavu
1014058,-1.64072,29.39906,Rwanda,Rubavu
1014063,-1.74047,29.37229,Rwanda,Rubavu
1007606,-2.17262,30.6741,Rwanda,Ruhango
1007607,-2.18495,29.80927,Rwanda,Ruhango
1007612,-2.12558,29.67786,Rwanda,Ruhango
1010409,-2.17554,30.69667,Rwanda,Ruhango
1010411,-2.16658,29.70104,Rwanda,Ruhango
1010423,-2.12023,29.6893,Rwanda,Ruhango
1010428,-2.15158,30.65636,Rwanda,Ruhango
1010429,-2.18125,29.72444444,Rwanda,Ruhango
1012547,-2.18874,29.69027,Rwanda,Ruhango
1012548,-2.18748,29.81693,Rwanda,Ruhango
1012699,-2.22162,29.61977,Rwanda,Ruhango
1012700,-2.22283,29.65287,Rwanda,Ruhango
1012701,-2.23697,29.73556,Rwanda,Ruhango
1007615,-1.6443889,29.8994722,Rwanda,Rulindo
1007626,-1.66889,29.89389,Rwanda,Rulindo
1007631,-1.65237,29.9201,Rwanda,Rulindo
1007633,-1.61306,29.88583,Rwanda,Rulindo
1007634,-1.74278,29.94694,Rwanda,Rulindo
1007639,-1.8128056,29.9603333,Rwanda,Rulindo
1007645,-1.79476,29.98846,Rwanda,Rulindo
1007646,-1.8036389,29.9891944,Rwanda,Rulindo
1011441,-1.869775,29.920158,Rwanda,Rulindo
